scenario,seed,variable,distribution,resolution_role,lag_basis_type,lag_basis_count,amplitude_basis_count,selected_lag_smoothing,selected_amplitude_smoothing,validation_contribution_mse,validation_contribution_r2,test_contribution_mse,test_contribution_r2,empirical_operator_nrmse,core_surface_nrmse,fit_surface_nrmse,e1b_projection_core_nrmse,estimator_to_projection_core_nrmse,kkt_relative_residual,design_condition_number,effective_rank,truth_rank_class,estimated_sigma1,estimated_sigma2,rank1_validation_mse,rank2_validation_mse,rank2_reducible_gap_capture,candidate_count,seed_gate_pass
AR-S4U,0,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,7.824192835663741e-09,0.999999212361635,7.443026739696334e-09,0.9999992532888505,0.0008874899238620733,0.3974761458971783,0.7221913528444524,0.016778349335601954,nan,1.7757804235537781e-15,995056.8153113334,32.41463096285045,strong_rank2,0.02324120597145584,0.012898955537660862,0.008265005195733633,0.005122556741231219,0.38021167016010615,25,False
AR-S4U,1,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.792658571464836e-09,0.9999997450851514,2.955946099704754e-09,0.9999997313415216,0.0005048909274182025,0.36618058984993906,0.8303039912938814,0.01173606414182706,nan,1.759927995248836e-15,763241.819507511,30.885132191017934,strong_rank2,0.025868743471234742,0.01257241326992705,0.01144142429188359,0.005593872517274266,0.5110861246572733,25,False
AR-S4U,1,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.8166035673592407e-09,0.9999999680561643,2.0383718581966907e-09,0.9999999644141592,0.00017872838521743216,0.22299081161437864,0.9236493765269993,0.007769811406979604,nan,9.033829864792877e-16,114320.89386939735,31.593013343828883,strong_rank2,0.028941127580497696,0.021997445803587482,0.040454100818225834,0.01575118481687808,0.6106406176629254,25,False
AR-S4U,1,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.6078620844947144e-09,0.9999999707675272,1.7665997047017362e-09,0.9999999681223422,0.0001709750649115946,0.2961006148922826,0.6391610830223035,0.010184594228032483,nan,9.70844306942981e-16,124260.30325699644,36.364770634845044,strong_rank2,0.02155751656888724,0.012926805018870599,0.04600654068085678,0.00418599609155902,0.9090130540561773,25,False
AR-S4U,2,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,4.219748066469698e-09,0.9999996987140177,3.995032082076294e-09,0.9999997147452064,0.0005488952380040013,0.2112077241700323,0.7870886985509261,0.009872292700130982,nan,1.2756050520550441e-15,351773.02396933496,33.18560970246333,strong_rank2,0.024341972904253002,0.011980988870419085,0.014068274863687282,0.002420165011890326,0.8279702705900889,25,False
AR-S4U,2,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.342965432753767e-09,0.9999999195276709,2.441181829256601e-09,0.9999999162794801,0.00028367645151362343,0.13273853611319253,0.9079203198254945,0.00489793511368664,nan,1.2791568194847118e-15,28077.408357764096,35.65672394177898,strong_rank2,0.03159269681963365,0.02553921809193019,0.012583211976628485,0.004659774028493474,0.6296833779942714,25,False
AR-S4U,2,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.182633145914775e-08,0.9999978307051408,1.977786372071782e-08,0.9999980370972581,0.00147285262642227,0.500830275728842,0.7574394135172245,0.025201977335289207,nan,1.8294628623102717e-15,998399.9408316758,30.110344124207153,strong_rank2,0.021775133578401912,0.013448864154810133,0.011590058356892934,0.007465330178855159,0.3558856926085939,25,False
AR-S4U,3,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,8.395264297420063e-10,0.9999999606513793,7.483885346994126e-10,0.9999999648236912,0.00019836486763577432,0.13330440627439086,0.5756295324343137,0.006544460163693667,nan,9.454940772468829e-16,308995.32922575396,36.33157078609885,strong_rank2,0.024660068004280354,0.011606143314791026,0.019631879765563128,0.003181943334865754,0.8379196149626166,25,False
AR-S4U,3,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.5989271644253765e-09,0.9999999610185515,1.3791393077287693e-09,0.9999999661699931,0.00019743720151511104,0.12210342044984447,0.9058002763064216,0.004933978846047205,nan,1.1865876969519646e-15,294478.1106709666,34.91868011013499,strong_rank2,0.02793436607042646,0.023358065893746675,0.009285965387131143,0.0025948550866063563,0.7205617481541926,25,False
AR-S4U,3,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.063761637949121e-09,0.9999998344749532,1.903349816594657e-09,0.9999998476001751,0.0004068476948703142,0.2132488460650834,0.6104257446831911,0.010754408938974003,nan,1.4731171973478807e-15,292929.96299921,35.81289942402276,strong_rank2,0.021960558260775524,0.01320019793769116,0.011523491176590043,0.008915240041467053,0.22634213557935165,25,False
AR-S4U,4,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.1790979418443526e-09,0.9999997805152417,1.9939742796405643e-09,0.9999997991568674,0.00046849200452258786,0.3122298031652304,0.6647187946287705,0.007428404210585492,nan,1.5156452647750225e-15,37178.40296246629,34.72754535628414,strong_rank2,0.024989304968147455,0.012453793855503086,0.00832946952350896,0.003987966459534921,0.5212221723742203,25,False
AR-S4U,4,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.2771512665543537e-09,0.9999999524534572,2.226033593725774e-09,0.9999999536962219,0.00021805169762125447,0.15737804672601724,0.9290564808948257,0.006818372978928558,nan,1.1737374461792308e-15,36152.73438103523,32.78862031114506,strong_rank2,0.027569225060429824,0.023836578808579915,0.01243115072216291,0.005091315105803452,0.5904390611074054,25,False
