scenario,seed,variable,domain,lag_basis_type,lag_basis_count,amplitude_basis_count,epsilon_lag,epsilon_amplitude,epsilon_amplitude_given_lag,epsilon_lag_given_amplitude,epsilon_joint,operator_error,sigma1_truth,sigma2_truth,sigma3_truth,truth_tail_energy,truth_sigma2_sigma1,operator_error_over_sigma2,operator_error_over_gap,truth_rank_class
AR-S4U,0,2,core,cubic_bspline,40,32,0.004286140956832484,0.008276053662185565,0.008260846486566567,0.00425670350824215,0.009306588471424751,0.0001980085805329615,0.021565596663297857,0.012585893326381445,0.00751968216142427,0.5994230877084884,0.5836097893735153,0.015732580548566487,0.039084154624777726,strong_rank2
AR-S4U,0,2,core,cubic_bspline,48,32,0.0014062128798900306,0.008276053662185565,0.008274703804567799,0.0013982465796569706,0.00839334008109391,0.00019798533162638398,0.021565596663297857,0.012585893326381445,0.00751968216142427,0.5994230877084884,0.5836097893735153,0.015730733329145933,0.0390795656122355,strong_rank2
AR-S4U,0,2,core,discrete_identity,64,32,0.0,0.008276053662185565,0.008276053662185565,0.0,0.008276053662185567,0.00019798489859534194,0.021565596663297857,0.012585893326381445,0.00751968216142427,0.5994230877084884,0.5836097893735153,0.015730698923082667,0.039079480137898186,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,32,24,0.01265590027861399,0.018314500595937862,0.018155817112586212,0.012425158945031328,0.022131550033558427,0.0006384377441003808,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.029434114578312142,0.11158668457918225,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,40,24,0.0032508286456249314,0.018314500595937862,0.01830642810732206,0.0032050374183711008,0.018592826491197274,0.0006381466339765775,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.02942069342829695,0.11153580410749521,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,48,24,0.0008288573479799595,0.018314500595937862,0.01831363589709461,0.0008095259081983562,0.018332382940432285,0.0006381459595762935,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.029420662336189046,0.11153568623524773,strong_rank2
AR-S4U,0,2,fit,discrete_identity,64,24,0.0,0.018314500595937862,0.018314500595937862,0.0,0.01831450059593786,0.0006381459497025417,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.02942066188097607,0.1115356845095051,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,32,28,0.01265590027861399,0.008942817561822521,0.00883911988915688,0.012582840153680285,0.015437028609065614,0.00030752960183420694,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.01417814284988067,0.05375028183364996,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,40,28,0.0032508286456249314,0.008942817561822521,0.0089333676342928,0.0032247415754761764,0.00950646854371518,0.00030517528004548445,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.014069600743898009,0.053338791496081873,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,48,28,0.0008288573479799595,0.008942817561822521,0.008942118151511204,0.0008212768076873944,0.008980449963052325,0.0003051704461534263,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.014069377885312323,0.05333794662437219,strong_rank2
AR-S4U,0,2,fit,discrete_identity,64,28,0.0,0.008942817561822521,0.008942817561822521,0.0,0.008942817561822525,0.00030517039061564677,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.014069375324835,0.053337936917432494,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,32,32,0.01265590027861399,0.004402521810113594,0.004330726009808127,0.012631104518042929,0.013376359730294728,0.00028618317285801595,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.013194001103674295,0.050019335067000736,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,40,32,0.0032508286456249314,0.004402521810113594,0.004394421233569149,0.0032398497762601785,0.005466152656234469,0.00014156348901385544,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.00652655015190379,0.02474258538516786,strong_rank2
AR-S4U,0,2,fit,cubic_bspline,48,32,0.0008288573479799595,0.004402521810113594,0.0044018029097936465,0.0008250303457705841,0.004479159894440946,0.00014153815699542293,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.006525382261158087,0.024738157833732025,strong_rank2
AR-S4U,0,2,fit,discrete_identity,64,32,0.0,0.004402521810113594,0.004402521810113594,0.0,0.004402521810113587,0.00014153783514482613,0.027411851822286264,0.02169040085788071,0.007326512169483989,0.6534643621202076,0.7912782032568144,0.006525367422769488,0.024738101580414677,strong_rank2
AR-S4U,1,0,core,cubic_bspline,32,24,0.016202528014002234,0.02326023730979878,0.023116322206208816,0.01599523762491925,0.028229174029464444,0.0006456514621285783,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.04953064945991532,0.10368316475223058,strong_rank2
AR-S4U,1,0,core,cubic_bspline,40,24,0.004352937618219907,0.02326023730979878,0.02325091691138795,0.004302855263685311,0.0236548769417298,0.0006452303457573407,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.04949834384521597,0.10361553898095928,strong_rank2
AR-S4U,1,0,core,cubic_bspline,48,24,0.0011266271027365964,0.02326023730979878,0.023259332617950962,0.0011077918364668982,0.02328660220944864,0.0006452292229682148,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.04949825771132194,0.10361535867573773,strong_rank2
AR-S4U,1,0,core,discrete_identity,64,24,0.0,0.02326023730979878,0.02326023730979878,0.0,0.023260237309798773,0.0006452292030497422,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.04949825618329182,0.10361535547709202,strong_rank2
AR-S4U,1,0,core,cubic_bspline,32,28,0.016202528014002234,0.011736064141827061,0.011542661882125757,0.016062993364517445,0.019893590861621884,0.0003280263018771387,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.025164282472690102,0.05267672590481831,strong_rank2
AR-S4U,1,0,core,cubic_bspline,40,28,0.004352937618219907,0.011736064141827061,0.011725188830380347,0.004323530672391634,0.01250712273131555,0.0003212725949221908,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.024646177099494338,0.05159216906266452,strong_rank2
AR-S4U,1,0,core,cubic_bspline,48,28,0.0011266271027365964,0.011736064141827061,0.011734504769373023,0.0011102654051981708,0.011788464310971924,0.0003212678771724877,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.024645815180997302,0.05159141145387957,strong_rank2
AR-S4U,1,0,core,discrete_identity,64,28,0.0,0.011736064141827061,0.011736064141827061,0.0,0.01173606414182706,0.0003212677121147177,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.024645802518718927,0.051591384947764475,strong_rank2
AR-S4U,1,0,core,cubic_bspline,32,32,0.016202528014002234,0.005908893099652123,0.005674913127520603,0.01611867039850685,0.017167601843281227,0.00028167707800878154,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.021608637833407055,0.04523364787222512,strong_rank2
AR-S4U,1,0,core,cubic_bspline,40,32,0.004352937618219907,0.005908893099652123,0.005899202188944063,0.004339773578964237,0.007331347241411801,0.00015387883345856947,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.011804694957570258,0.02471092435656658,strong_rank2
AR-S4U,1,0,core,cubic_bspline,48,32,0.0011266271027365964,0.005908893099652123,0.0059072000634181185,0.001117713538763442,0.006013676181660245,0.0001538618105239596,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.011803389056389207,0.024708190696322237,strong_rank2
AR-S4U,1,0,core,discrete_identity,64,32,0.0,0.005908893099652123,0.005908893099652123,0.0,0.005908893099652121,0.00015386105878052717,0.024186870072663045,0.013035392613842019,0.0068082344857941565,0.540371016188098,0.5389449967970488,0.011803331386976808,0.024708069976177194,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,32,24,0.01772783970014198,0.01384362142457535,0.013758078105556763,0.01766111999408783,0.022440165186391352,0.00045853642930227277,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.02732471169823641,0.041516275866180403,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,40,24,0.00438438349276442,0.01384362142457535,0.01383807195966237,0.004366829516417779,0.01451602749282389,0.00045701622783620366,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.027234121149418335,0.04137863554056105,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,48,24,0.0009131548234091067,0.01384362142457535,0.01384308477753127,0.0009049827304825537,0.013873170073542431,0.0004570147385903784,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.027234032403551656,0.04137850070298532,strong_rank2
AR-S4U,1,0,fit,discrete_identity,64,24,0.0,0.01384362142457535,0.01384362142457535,0.0,0.013843621424575351,0.00045701472433478546,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.02723403155404452,0.04137849941227188,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,32,28,0.01772783970014198,0.00692572569631132,0.006811283971629453,0.01768344461227957,0.018991310901991614,0.0004234024859566205,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.02523103972062946,0.038335218940290426,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,40,28,0.00438438349276442,0.00692572569631132,0.006919287877800043,0.004374207005498129,0.008191420105665167,0.00022565485841770407,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.013447031807161931,0.02043098160568951,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,48,28,0.0009131548234091067,0.00692572569631132,0.006924802769309739,0.0009061284151864285,0.006984750899305938,0.00022565100339147425,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.013446802081727728,0.020430632568356373,strong_rank2
AR-S4U,1,0,fit,discrete_identity,64,28,0.0,0.00692572569631132,0.00692572569631132,0.0,0.006925725696311325,0.0002256508824780939,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.013446794876360722,0.02043062162075672,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,32,32,0.01772783970014198,0.0034780782466010823,0.0033401322275872316,0.01770129247942695,0.01803975564501072,0.00042340432709966317,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.0252311494364549,0.03833538563893765,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,40,32,0.00438438349276442,0.0034780782466010823,0.0034723641172026915,0.004379851924960746,0.005592864308568707,0.00010783431621342498,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.0064259705737925174,0.009763410132036136,strong_rank2
AR-S4U,1,0,fit,cubic_bspline,48,32,0.0009131548234091067,0.0034780782466010823,0.0034770803039227013,0.0009093464037223868,0.0035949880627677354,0.00010780716297723676,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.006424352481307159,0.00976095165508161,strong_rank2
AR-S4U,1,0,fit,discrete_identity,64,32,0.0,0.0034780782466010823,0.0034780782466010823,0.0,0.003478078246601088,0.0001078065904546365,0.02895419314240619,0.016781016186599603,0.005736277232164593,0.5331071525302452,0.579571190399438,0.006424318364028807,0.009760899818401485,strong_rank2
AR-S4U,1,1,core,cubic_bspline,32,24,0.013149617028018123,0.015829215166094535,0.01569616538122368,0.0129891486589288,0.0204763775033151,0.0006119116956555135,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.025789841959137607,0.0880165137951006,strong_rank2
AR-S4U,1,1,core,cubic_bspline,40,24,0.00358149494483803,0.015829215166094535,0.015815336903170232,0.0035196497874307596,0.01621579438080905,0.0006114986845520247,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.025772435050327124,0.08795710686147629,strong_rank2
AR-S4U,1,1,core,cubic_bspline,48,24,0.0005935069943628321,0.015829215166094535,0.015828571224379306,0.0005760770634987227,0.015839694364400043,0.0006114952673320303,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.02577229102699137,0.08795661533338013,strong_rank2
AR-S4U,1,1,core,discrete_identity,64,24,0.0,0.015829215166094535,0.015829215166094535,0.0,0.01582921516609453,0.0006114952649480228,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.025772290926514167,0.08795661499046786,strong_rank2
AR-S4U,1,1,core,cubic_bspline,32,28,0.013149617028018123,0.007769811406979609,0.007679575369237411,0.013096500927167973,0.015227879229733277,0.0004200955161924677,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.017705490918489292,0.060425945538766374,strong_rank2
AR-S4U,1,1,core,cubic_bspline,40,28,0.00358149494483803,0.007769811406979609,0.0077568695289167815,0.0035533310609212267,0.00854377732203606,0.00029342359466934763,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.012366732303585027,0.04220563530879448,strong_rank2
AR-S4U,1,1,core,cubic_bspline,48,28,0.0005935069943628321,0.007769811406979609,0.007768895106106523,0.000581388357307805,0.00779153269402391,0.0002934093809523084,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.012366133247350775,0.042203590827816675,strong_rank2
AR-S4U,1,1,core,discrete_identity,64,28,0.0,0.007769811406979609,0.007769811406979609,0.0,0.007769811406979604,0.0002934093132749177,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.01236613039499606,0.04220358109319641,strong_rank2
AR-S4U,1,1,core,cubic_bspline,32,32,0.013149617028018123,0.003831493656696342,0.003698006860801178,0.013111343908416583,0.0136597101991981,0.0004200864938341726,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.01770511065905614,0.060424647775495985,strong_rank2
AR-S4U,1,1,core,cubic_bspline,40,32,0.00358149494483803,0.003831493656696342,0.0038226064485717168,0.0035719857865420057,0.005238265562241223,0.00013647941920423267,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.0057521088041657155,0.019631006840404107,strong_rank2
AR-S4U,1,1,core,cubic_bspline,48,32,0.0005935069943628321,0.003831493656696342,0.003830187611809396,0.0005850162841421642,0.003875898308007548,0.0001364249017271108,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.0057498110917196775,0.019623165123517115,strong_rank2
AR-S4U,1,1,core,discrete_identity,64,32,0.0,0.003831493656696342,0.003831493656696342,0.0,0.003831493656696343,0.0001364243627059769,0.030679086740064566,0.023726849378334667,0.00660588689555974,0.633975308722363,0.7733883860157152,0.005749788373948543,0.019623087591478742,strong_rank2
AR-S4U,1,1,fit,cubic_bspline,32,24,0.014782126684813721,0.002181177113171233,0.0021626353542508817,0.014779402132776408,0.014939486637811143,0.002301596148233844,0.16503395940518767,0.12225763222765967,0.0065707665177043096,0.5960486623285987,0.7408028788032376,0.01882578703919254,0.05380537086977768,strong_rank2
AR-S4U,1,1,fit,cubic_bspline,40,24,0.0036754919665217636,0.002181177113171233,0.0021792679669926755,0.0036743593276793766,0.004272990763847555,0.0006046580091421514,0.16503395940518767,0.12225763222765967,0.0065707665177043096,0.5960486623285987,0.7408028788032376,0.004945769013554911,0.014135341882736508,strong_rank2
AR-S4U,1,1,fit,cubic_bspline,48,24,0.0005700568370410982,0.002181177113171233,0.002181087574085592,0.0005697141425889695,0.002254353078665335,0.0004364128779036145,0.16503395940518767,0.12225763222765967,0.0065707665177043096,0.5960486623285987,0.7408028788032376,0.0035696166362109544,0.010202205441632178,strong_rank2
