timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784959531.839771,0,73,1103,16303,65,84.87
1784959532.876821,0,71,1103,16303,65,84.82
1784959533.9018254,0,71,1103,16303,65,84.33
1784959534.9389079,0,74,1103,16303,66,84.79
1784959535.9661767,0,72,1103,16303,65,85.12
1784959536.9963586,0,72,1103,16303,66,84.70
1784959538.0194283,0,72,1103,16303,65,85.17
1784959539.0437603,0,73,1103,16303,65,84.54
1784959540.0736005,0,72,1103,16303,65,84.29
1784959541.1050112,0,72,1103,16303,66,85.53
1784959542.1398673,0,73,1103,16303,65,84.40
1784959543.1762173,0,73,1103,16303,65,84.85
1784959544.20744,0,69,1103,16303,65,84.11
1784959545.234102,0,72,1103,16303,66,84.47
1784959546.2625732,0,73,1103,16303,65,84.82
1784959547.2862582,0,71,1103,16303,66,84.39
1784959548.3123603,0,72,1103,16303,65,84.62
1784959549.3483489,0,70,1103,16303,65,84.19
1784959551.345578,0,72,1103,16303,65,84.45
1784959552.378798,0,71,1103,16303,66,84.71
1784959553.410137,0,71,1103,16303,65,83.89
1784959554.432523,0,73,1103,16303,66,83.81
1784959555.4550047,0,73,1103,16303,66,84.86
1784959556.4899027,0,74,1103,16303,66,85.27
1784959557.5133615,0,73,1103,16303,66,85.38
1784959558.5412328,0,72,1103,16303,66,85.23
1784959559.5708177,0,73,1103,16303,66,84.90
1784959560.602169,0,73,1103,16303,66,85.14
1784959561.6238573,0,70,1103,16303,66,85.18
1784959562.6480975,0,71,1103,16303,66,84.35
1784959563.6777132,0,73,1103,16303,66,84.93
1784959564.7083068,0,74,1103,16303,66,84.95
1784959565.7466826,0,71,1103,16303,66,84.73
1784959566.7769928,0,73,1103,16303,66,84.71
1784959567.805739,0,72,1103,16303,66,85.04
1784959568.8340905,0,72,1103,16303,66,84.97
1784959569.8657815,0,72,1103,16303,66,85.32
1784959570.8949914,0,73,1103,16303,66,84.63
1784959571.9212754,0,72,1103,16303,66,84.50
1784959572.9497592,0,69,1103,16303,66,84.52
1784959573.975262,0,70,1103,16303,66,84.22
1784959575.0002568,0,70,1103,16303,66,84.36
1784959576.0423331,0,69,1103,16303,66,84.12
1784959577.069757,0,70,1103,16303,66,83.86
1784959578.1001859,0,70,1103,16303,66,84.67
1784959579.1303527,0,69,1103,16303,66,84.43
1784959580.1651196,0,69,1103,16303,66,84.88
1784959581.1892352,0,72,1103,16303,66,84.31
1784959582.223068,0,71,1103,16303,66,85.14
1784959583.2643018,0,70,1103,16303,66,84.86
1784959585.2175124,0,72,1103,16303,66,84.78
1784959586.2450798,0,72,1103,16303,66,84.70
1784959587.2723906,0,72,1103,16303,66,84.44
1784959588.3001585,0,72,1103,16303,66,85.01
1784959589.3308403,0,73,1103,16303,66,85.50
1784959590.3673925,0,75,1103,16303,66,86.00
1784959591.4058774,0,72,1103,16303,66,85.37
1784959592.4365973,0,73,1103,16303,66,85.29
1784959593.471867,0,73,1103,16303,66,85.01
1784959594.502798,0,72,1103,16303,65,85.19
1784959595.5328445,0,73,1103,16303,65,84.84
1784959596.5660806,0,74,1103,16303,66,85.24
1784959597.6166263,0,74,1103,16303,65,85.30
1784959598.6497865,0,74,1103,16303,65,85.27
1784959599.6885457,0,73,1103,16303,66,85.13
1784959600.7239866,0,71,1103,16303,65,85.17
1784959601.7568903,0,71,1103,16303,65,84.09
1784959602.787734,0,74,1103,16303,65,84.87
1784959603.8207285,0,73,1103,16303,65,84.69
1784959604.8507946,0,71,1103,16303,66,84.68
1784959605.8798532,0,73,1103,16303,65,83.39
1784959606.9123464,0,29,552,16303,64,66.46
1784959607.9355528,0,33,785,16303,64,68.84
1784959608.968356,0,72,1103,16303,65,75.24
1784959610.0103674,0,73,1103,16303,65,84.88
1784959611.0607615,0,71,1103,16303,65,84.86
1784959612.08518,0,71,1103,16303,65,84.66
1784959613.122547,0,72,1103,16303,65,84.66
1784959614.1611047,0,27,1103,16303,65,80.06
1784959615.2018292,0,35,552,16303,64,69.97
1784959616.2368605,0,35,552,16303,64,70.81
1784959617.2681534,0,33,552,16303,65,73.38
1784959619.4237509,0,34,552,16303,64,73.22
1784959620.4524434,0,33,552,16303,64,72.75
1784959621.4816587,0,31,552,16303,64,72.37
1784959622.5274906,0,32,552,16303,64,72.16
1784959623.5590801,0,33,552,16303,64,72.19
1784959624.589292,0,33,552,16303,64,72.81
1784959625.6172879,0,33,552,16303,64,72.77
1784959626.6519241,0,31,552,16303,64,72.65
1784959627.6911018,0,31,552,16303,63,72.16
1784959628.7205007,0,32,552,16303,64,72.40
1784959629.7523177,0,34,552,16303,64,73.17
1784959630.7907128,0,32,552,16303,64,72.80
1784959631.825784,0,32,552,16303,63,73.19
1784959632.8555222,0,31,552,16303,63,71.56
1784959633.8851337,0,31,552,16303,63,71.70
1784959634.9152164,0,33,552,16303,63,73.23
1784959635.9470677,0,34,552,16303,63,73.66
1784959636.973466,0,29,552,16303,63,72.09
1784959637.9975991,0,35,552,16303,63,73.61
1784959639.0245595,0,32,552,16303,63,72.84
1784959640.0512245,0,34,552,16303,63,73.50
1784959641.0768988,0,32,552,16303,63,73.03
1784959642.1051633,0,33,552,16303,63,73.02
1784959643.137772,0,32,552,16303,63,73.08
1784959644.1629567,0,32,552,16303,63,72.79
1784959645.1964262,0,34,552,16303,63,73.61
1784959646.226243,0,35,552,16303,63,73.06
1784959647.2520316,0,32,552,16303,63,72.74
1784959648.2839453,0,35,552,16303,63,74.07
1784959649.3160028,0,34,552,16303,63,73.26
1784959650.3446565,0,34,552,16303,63,73.22
1784959651.374683,0,34,552,16303,63,73.27
1784959653.2527306,0,34,552,16303,63,73.27
1784959654.281875,0,33,552,16303,62,73.21
1784959655.307639,0,32,552,16303,62,72.11
