scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S2,2,0,PERM,1,0.0031158437189969536,0.9998548473357013,0.012047931951114923,[1.0000004218081844],-0.01944440907136757
AR-S2,2,0,PERM,2,0.002478626394020542,0.9998584122289814,0.011899065972529873,"[1.0000070075242748, 1.015691964437969]",-0.019444372750671342
AR-S2,2,0,PERM,3,0.0022300997869891216,0.9998595824727226,0.011849790178623922,"[1.000008208844084, 0.9972260339449988, 0.9663066087569674]",-0.01944441310060703
AR-S2,2,0,PERM,4,0.002006573005430274,0.9998605294825564,0.011809763648930681,"[1.0000111870610506, 0.9975577433958948, 0.9815894815920996, 0.9572354777934263]",-0.01944440177135577
AR-S2,2,0,PERM,5,0.0018449826589351972,0.9998611518567707,0.011783384201037262,"[1.0000089232234455, 0.9970876590828995, 1.023020713960368, 0.9574124332886942, 0.9484614309739275]",-0.019444408797350102
AR-S2,2,0,PERM,6,0.0016846026705373564,0.9998617179316249,0.01175933962325541,"[1.0000180049568286, 1.0043695198107054, 1.0107357395076433, 0.9662556458094254, 0.9422761375921739, 0.946996110216152]",-0.01944444444411471
AR-S2,2,0,PERM,7,0.0013102201877515248,0.9998628391408422,0.011711569457501188,"[1.0000148454134088, 1.0015883034244697, 0.9988579886929951, 0.9821319108677017, 0.9895740101386473, 0.9391152344705859, 0.9791472701295426]",-0.019444458861156352
AR-S2,2,0,PERM,8,0.0009224695154314356,0.9998637048677756,0.011674550621946153,"[1.0000134483727021, 1.0001196501240754, 0.9972874584334365, 0.9966521817917446, 0.9958368978498844, 0.9653782069375942, 1.000906868679066, 0.9462094828857467]",-0.019444429482497645
AR-S2,2,0,PERM,9,0.0009185293832413776,0.9998637121215547,0.011674239951506942,"[1.0000072207622095, 1.0011413957297102, 1.0037951194211363, 0.9961166450599411, 1.0007682175406711, 0.9714553415438555, 1.0105976780503698, 0.9570923301303061, 1.006638819519123]",-0.019444417702649527
AR-S2,2,0,PERM,10,0.000903975193813171,0.9998637386466315,0.011673103844672697,"[1.0000070992320849, 0.9996860866917746, 1.0073752914811618, 0.99357840890467, 0.9978415094111875, 0.9848050201931989, 1.0141063695513302, 0.9787234812502891, 1.0010721186744735, 1.0901380844606539]",-0.019444418904198787
AR-S2,2,0,PERM,11,0.0008225664350910277,0.9998638792022424,0.011667081801274102,"[1.0000080343017033, 1.000075307239651, 1.0021612532159105, 0.9937247698589834, 0.9976974963780567, 0.988376868125556, 1.0072853419043062, 0.9848402904585463, 1.0121047812510335, 1.0692232684754726, 0.9807756797131014]",-0.019444407714317522
AR-S2,2,0,PERM,12,0.0006057702458743703,0.9998641888601917,0.011653803662678966,"[0.9999991034458608, 1.0006969811106918, 0.9993483468637572, 0.9945568063167501, 1.004149356638302, 0.988991537606902, 1.004272748340737, 0.9881082218187595, 1.007468146571913, 1.0604846503115573, 0.9638472399600728, 0.9712197086950127]",-0.01944435479509458
AR-S2,2,1,PERM,1,0.003539535593415643,0.9997700929657041,0.015162685589824964,[1.0000556190600276],0.011486099611111224
AR-S2,2,1,PERM,2,0.0034243623230138416,0.9997708950206019,0.015136214169933843,"[1.0000369358301615, 0.8130440660426226]",0.011486106241139632
AR-S2,2,1,PERM,3,0.0031274780958785676,0.999772840158681,0.01507182276033757,"[1.0000409149525435, 0.8234249157020536, 0.980301556368533]",0.011486138734055065
AR-S2,2,1,PERM,4,0.002718095533235799,0.9997752332345934,0.014992223497754621,"[1.0000388084903318, 0.8724268464067138, 1.0174256394725716, 0.8508145125840393]",0.011486097064336452
AR-S2,2,1,PERM,5,0.002382479491910355,0.9997769450693917,0.014935023622619508,"[1.0000411701525365, 0.9295323051841845, 1.031702033300208, 0.8683925388993331, 0.936593156969849]",0.011486049730781675
AR-S2,2,1,PERM,6,0.0020378448015216802,0.9997784684664861,0.014883935417553998,"[1.0000315900104422, 0.9601358900900843, 1.005956555610138, 0.8816919307903613, 0.9512633164839218, 0.9175110219445105]",0.011486033874302656
AR-S2,2,1,PERM,7,0.0017612170314005322,0.9997795193924894,0.014848589411473555,"[1.0000257245656439, 0.9704611683052489, 0.9891482286514723, 0.9566049808589416, 0.9754278029193727, 0.9619056031935656, 0.9684021885955987]",0.01148605595730809
AR-S2,2,1,PERM,8,0.0017242164276787932,0.9997796483556317,0.014844246170429362,"[1.0000027287499826, 0.9738853059611199, 0.9991865893212454, 0.9632415549061658, 1.0064285226845755, 0.9682996495796823, 0.9591397780854433, 0.996938461453735]",0.011486003626276406
AR-S2,2,1,PERM,9,0.0014126918175489615,0.9997806255797498,0.01481129367240415,"[0.9999982252744359, 0.9973049268778632, 0.9963942643575104, 0.9669882928433203, 0.9908418062554227, 0.9901265826508643, 0.966136459665515, 1.0166448725357875, 1.0041231654015026]",0.011485965273096074
AR-S2,2,1,PERM,10,0.0012443342696790965,0.9997810729101465,0.014796184976321671,"[1.000002958793461, 1.0061351389128794, 0.9994068755336497, 0.9652745830538818, 1.001102008439031, 0.9926427588824618, 0.9765436585760295, 1.013038440004222, 1.0065659158468683, 0.9553247793561767]",0.011485991113032435
AR-S2,2,1,PERM,11,0.001102407137663634,0.999781405976424,0.014784925551926224,"[1.0000053233341806, 1.0015432199181458, 1.004229973322592, 0.970872040347398, 0.995752111971017, 0.9909084992266396, 0.9812051380973559, 1.008291124910854, 1.0059549815420568, 0.9609349964832952, 0.9519469836803052]",0.011485982911588892
AR-S2,2,1,PERM,12,0.0007349133495501614,0.9997820811802898,0.01476207369274982,"[0.9999999547246241, 0.9958619697155243, 0.9937141092410452, 0.9831002888997182, 0.9862214902350926, 1.001283374677866, 0.9970340818522316, 0.9964787396019966, 1.0070664305058379, 0.9697181259269986, 0.9695213766653167, 1.0041384675827063]",0.01148597810676425
AR-S2,2,2,PERM,1,0.003997939495800829,0.9997209624052484,0.01670441842003282,[1.0000746423127835],0.0108016979746582
AR-S2,2,2,PERM,2,0.003932896057749332,0.9997214782540594,0.016688970787334605,"[1.000069314264086, 0.8140625446959835]",0.01080181480269299
AR-S2,2,2,PERM,3,0.003436419246234056,0.9997251369482246,0.01657899429324154,"[1.0000480049382776, 0.858587260776126, 0.9193405000449906]",0.010801865692460671
AR-S2,2,2,PERM,4,0.0024786205981083094,0.9997308023653911,0.016407243358005464,"[1.0000453484333376, 0.8857634692446791, 0.9424051018560837, 0.9574733131374807]",0.010801844395260175
AR-S2,2,2,PERM,5,0.0020457062958141132,0.9997327610112118,0.016347445940824552,"[1.0000419274274504, 0.919681576230966, 0.9579547853288167, 0.9928264564134989, 0.9228930715702407]",0.010801867523619153
AR-S2,2,2,PERM,6,0.0017550841917111936,0.9997338656049406,0.016313626054910116,"[1.0000521912083915, 0.9329561168944143, 0.9548286704019869, 1.0060938250671323, 0.9568623690763737, 0.9110292549635085]",0.010801880776377646
AR-S2,2,2,PERM,7,0.0015245732919193554,0.9997346216017381,0.016290438860321763,"[1.0000468626927366, 0.9398581970535402, 0.9588752639751911, 1.0042526848254179, 0.9718298162337472, 0.9241350280606689, 0.9527354093818758]",0.01080195363747402
AR-S2,2,2,PERM,8,0.0014011178677168139,0.9997349827941813,0.016279349060041776,"[1.0000535458051463, 0.9518773474725153, 0.9651491992247206, 1.0175507361993499, 0.9710176610489335, 0.9428018625897825, 0.9573555089005088, 0.9405119506277474]",0.010801997780271211
AR-S2,2,2,PERM,9,0.0014566429344367718,0.9997348241168221,0.01628422190888752,"[1.000037442454661, 0.9637679045637261, 0.9967920418080053, 1.0198896142349219, 0.9682564417629878, 0.9494473618841066, 0.9609618625233632, 0.9306471170672275, 0.9436286547653383]",0.010801993152074361
AR-S2,2,2,PERM,10,0.0013761947076783392,0.9997350520135871,0.01627722293307091,"[1.0000369222672232, 0.9688354094672921, 0.9970419340776246, 1.0187253224572843, 0.982823246000305, 0.958235212703509, 0.941602586595294, 0.9081426939234841, 0.9767084023137674, 0.9765299357996421]",0.010801993001311553
AR-S2,2,2,PERM,11,0.0013273360171756651,0.9997351841045581,0.016273164887075267,"[1.0000306603278997, 0.9708101730953551, 0.9965384584977316, 1.0170249778238687, 0.978456273905454, 0.9567421416752435, 0.9443937215057097, 0.9111964660755562, 0.9709525780815136, 0.9868900429600679, 0.9651943420915851]",0.010802009083376342
AR-S2,2,2,PERM,12,0.0008719772121772598,0.999736185581202,0.016242364938579727,"[1.0000232719736957, 0.9763405194173075, 0.9964576049640438, 1.016569347604629, 0.9888333910585063, 0.9757657658609747, 0.9879360116098079, 0.939314905366614, 0.9780992760072452, 1.0068632297982665, 0.9408313116405508, 1.0405186854736315]",0.010802008283110825
AR-S2,3,0,PERM,1,0.0031467149710679844,0.999844517502867,0.01246926209256549,[1.0000232350468912],0.023112268831936
AR-S2,3,0,PERM,2,0.0026549717879642324,0.9998473704427812,0.01235433354005117,"[1.0000219414997895, 0.977378137111666]",0.023112250270231317
AR-S2,3,0,PERM,3,0.002349045907351614,0.9998489013013012,0.012292221064510377,"[1.0000172196823207, 0.9716213574955256, 0.9030131605206274]",0.023112262088635448
AR-S2,3,0,PERM,4,0.0020879438572243086,0.9998500598084251,0.01224500680174854,"[1.0000199893433448, 0.9839163927175255, 0.8896899907752271, 0.9005012230742777]",0.023112274495339383
AR-S2,3,0,PERM,5,0.0019120062701877666,0.9998507635499988,0.012216237145749285,"[1.0000260644377073, 0.9751223614117502, 0.9433835833274751, 0.8890389228201556, 0.9709302657818986]",0.023112252485085378
AR-S2,3,0,PERM,6,0.0017494780876631684,0.9998513586443969,0.012191856118047035,"[1.0000248303359327, 1.0022553438272144, 0.9887309458920114, 0.9201396396144793, 0.9608192096596084, 0.9151038595209494]",0.023112280211071323
AR-S2,3,0,PERM,7,0.0014633775857898043,0.9998522778440174,0.012154100377343414,"[1.0000337371965415, 0.9982854703182712, 1.0019259323758418, 0.9658671898456342, 0.9611140199617679, 0.9400626950399169, 0.9389968946428547]",0.02311233535704147
AR-S2,3,0,PERM,8,0.0012901448467196395,0.9998527548442505,0.012134461494003946,"[1.0000339086933114, 0.9959103182774469, 0.9975493141555826, 0.9830498168487287, 0.9719811338385771, 0.9543900217581881, 0.959504125907352, 0.9913178610889015]",0.02311226868128408
AR-S2,3,0,PERM,9,0.0008692055800194989,0.9998536637996357,0.012096950043886447,"[1.0000283802828427, 0.9985450563974512, 0.9954499871706465, 0.9894111232198605, 0.9873881117404958, 0.957700515956097, 0.9684526704730769, 0.9974080729492216, 0.9801723772869011]",0.023112255022872275
AR-S2,3,0,PERM,10,0.0008270977112182603,0.9998537352273521,0.012093997380843513,"[1.0000280374807433, 0.9989177732700322, 0.9973118840222147, 0.9967513682652812, 0.9905705535255372, 0.9581993803890805, 0.9697817138521618, 1.003460481349243, 0.9783911772997864, 0.834517946587048]",0.02311222128751916
AR-S2,3,0,PERM,11,0.0007541823467979134,0.9998538505269638,0.012089229629557413,"[1.0000243487001723, 0.9988254001558767, 0.9927092441799835, 0.9924354438558752, 0.9915899681300301, 0.962548888893101, 0.9734164462538643, 1.005324375368592, 0.9848597625046746, 0.8100116942415166, 0.9750023096683551]",0.02311222997324466
AR-S2,3,0,PERM,12,0.0005312711895440806,0.9998541370688993,0.012077372690315839,"[1.0000187554936828, 0.9996204131083045, 0.9928464863416936, 0.9937617810307504, 0.9950397335429212, 0.9717055011539234, 0.9774783483550669, 0.9863270894839982, 0.9752836349888244, 0.8607742114241619, 0.9418550363604516, 1.043553785385627]",0.023112232348701103
AR-S2,3,1,PERM,1,0.0026704913964193523,0.9997823990283976,0.014751304064466375,[1.0000399914917018],-0.024008656440744798
AR-S2,3,1,PERM,2,0.0024611655315681536,0.9997834732169222,0.014714849067447877,"[1.0000273556726436, 1.1070175039164942]",-0.024008650125120205
AR-S2,3,1,PERM,3,0.002080551759515883,0.999785201857072,0.01465599341320871,"[1.0000234095145892, 1.0540957195044742, 0.9706156297804105]",-0.024008617373139213
AR-S2,3,1,PERM,4,0.0019420588685755903,0.999785758960047,0.014636975095729499,"[1.0000225942811427, 1.0781147683615342, 0.9753031317585317, 1.1137584909732186]",-0.024008561354245266
AR-S2,3,1,PERM,5,0.0017815107436881408,0.9997863567721661,0.014616539530062122,"[1.000021020821193, 1.0879159531354723, 1.004140455850442, 1.1263043491776683, 1.0316620893827522]",-0.024008562621559152
AR-S2,3,1,PERM,6,0.0014977154183808156,0.9997872874012216,0.014584669992099513,"[1.0000173695942658, 1.0911940789771795, 1.0473218491553085, 1.1316442147439598, 1.0698858630324053, 1.0330923660493891]",-0.024008569066114965
AR-S2,3,1,PERM,7,0.0012507397955024112,0.99978796620266,0.014561380337730547,"[1.00001223158262, 1.0989989294706641, 1.0722951890285726, 1.1364218792246763, 1.073125748352727, 1.0580683962248771, 1.1121687277924426]",-0.024008559985016956
AR-S2,3,1,PERM,8,0.000892961596833177,0.9997887331722826,0.014535020733298293,"[1.0000044536931654, 1.1136639888606992, 1.0763535457071698, 1.1278866461498347, 1.0731692398818395, 1.0774817144915971, 1.114084912622558, 1.0299265020588946]",-0.02400855160485192
AR-S2,3,1,PERM,9,0.0007840197449321503,0.9997889158657356,0.014528734778515157,"[1.0000016979815627, 1.1311128556017094, 1.0720472718139928, 1.1388307355490277, 1.0640711898765038, 1.1045681970609476, 1.1137092639276394, 1.0512806502341254, 1.4739204426754824]",-0.02400861368394719
AR-S2,3,1,PERM,10,0.0006580984456753697,0.9997890974591318,0.014522483977205578,"[0.9999964370571544, 1.125174228538971, 1.0845578656471888, 1.1275597619573468, 1.0556553566739122, 1.119994280295439, 1.1085772836590637, 1.0416376273329373, 1.4977955001131942, 1.105913906591665]",-0.02400863029433608
AR-S2,3,1,PERM,11,0.0007432486551488279,0.9997889781341326,0.0145265916810301,"[0.9999920453463675, 1.1291634244525042, 1.0874608664200869, 1.129088913582022, 1.05075646039474, 1.124864096279491, 1.1152765262158468, 1.0404494434325122, 1.486654347103548, 1.1235304183469563, 1.0959267615253974]",-0.024008624423910864
AR-S2,3,1,PERM,12,0.0006535682333156148,0.9997891034012604,0.014522279392009774,"[0.9999964486063828, 1.1255212848472522, 1.0943874364969308, 1.132592234820644, 1.0526264128915404, 1.1388854258474403, 1.108273824906328, 1.0551178383584099, 1.479245949381875, 1.1219680713945726, 1.1066201332996937, 1.052140361178664]",-0.024008657832878717
AR-S2,3,2,PERM,1,0.004366828039450366,0.9996593337926113,0.01845714515814017,[1.0000353151200774],-0.03130989582758476
AR-S2,3,2,PERM,2,0.0037346453863740456,0.9996644554035755,0.018317876416891015,"[1.000033878091371, 0.9497657004912218]",-0.031309952377058775
AR-S2,3,2,PERM,3,0.00339206072756047,0.999666896903758,0.0182511121919182,"[1.0000342077264124, 0.9700258625771205, 0.9041730853292075]",-0.03130980276661302
AR-S2,3,2,PERM,4,0.0029253521209560056,0.9996698452947059,0.018170159748722874,"[1.000033786721795, 0.9970497820581368, 0.950637666243058, 0.926688435663345]",-0.031309835308356876
AR-S2,3,2,PERM,5,0.0027030990143407604,0.9996710962354561,0.018135704136974032,"[1.0000196021431875, 0.9925299289645424, 0.9644472716828141, 0.9407374999629464, 0.9184405595439403]",-0.03130975925192722
AR-S2,3,2,PERM,6,0.002717321836121072,0.9996710191417764,0.01813782947939437,"[1.0000179061387644, 0.9929365599802982, 0.96816076480167, 0.981209691773129, 0.9632593796934202, 0.9415072955082662]",-0.031309763232770946
AR-S2,3,2,PERM,7,0.001987454533129969,0.9996744530042162,0.01804292093270338,"[1.0000118904039652, 0.9958041002201031, 0.9608606906114942, 0.9888515120282496, 0.9989342359147491, 0.9130271201174281, 0.940425087404002]",-0.031309869753598916
AR-S2,3,2,PERM,8,0.0016486860232529362,0.9996756848141342,0.01800875303472722,"[1.0000192818345348, 1.0042185477855545, 0.9723120840570667, 0.9919525841999222, 0.9633296607340273, 0.9355838046873882, 1.0020060234914194, 0.8831137981997684]",-0.03130987226425065
AR-S2,3,2,PERM,9,0.0014156221274319477,0.9996763989937298,0.017988913426613684,"[1.0000134073627849, 0.9941144700213205, 0.9863861468935855, 0.9882489310844077, 0.9696118841169853, 0.9812301246467926, 1.012072509766272, 0.9553217827402819, 0.9288541454041263]",-0.031309916938939
AR-S2,3,2,PERM,10,0.0011387053625746381,0.9996771063298348,0.0179692423369847,"[1.000003107974564, 0.9977949194540127, 0.9942169134172855, 0.9858122766819625, 0.9849216209437271, 0.9811031385165594, 1.014272560847158, 0.9468224064919701, 0.946487761706615, 0.9303978796091941]",-0.03130985555848108
AR-S2,3,2,PERM,11,0.0009917152445332205,0.9996774194806113,0.01796052670131828,"[1.0000003076259905, 0.9976191463340814, 0.9937477145777965, 0.9912565773106381, 0.9849053535227541, 0.981854467420099, 1.0150182519858577, 0.9513200733963245, 0.9686725896018409, 0.9456303893667792, 0.8642828085085236]",-0.03130978426383169
AR-S2,3,2,PERM,12,0.0009432377044236471,0.9996775132823704,0.017957915180487224,"[0.9999895255288618, 0.9984950949106828, 0.9954377690729651, 0.9917672540062041, 0.9874151327764439, 0.9841682841959442, 1.015554694442443, 0.9582688486031125, 0.9720847914114445, 0.954223995977671, 0.8728098297716318, 0.9032437535481478]",-0.031309787726170005
AR-S2,4,0,PERM,1,0.0030044885208285973,0.9998378739161558,0.012732874139179957,[1.0000409537521262],0.0043346907952780045
AR-S2,4,0,PERM,2,0.002930058751252697,0.9998383156231418,0.012715517168334106,"[1.0000395648547051, 0.9553971501787063]",0.004334697239331876
AR-S2,4,0,PERM,3,0.0021420811541837505,0.9998423123557565,0.012557374098254621,"[1.000029391566806, 0.9655899944719661, 0.9653400360226098]",0.004334606010542382
AR-S2,4,0,PERM,4,0.0020504371410942418,0.9998426965749581,0.012542066219008158,"[1.0000272313773613, 0.9914835543465053, 0.9650974380639752, 0.9482614750379681]",0.004334578133588278
AR-S2,4,0,PERM,5,0.0019073213627970426,0.9998432629926466,0.012519465138470928,"[1.0000174039461776, 0.9956124711867886, 0.9625178045964045, 0.9596968728468508, 0.8747979811441884]",0.004334570115602737
AR-S2,4,0,PERM,6,0.001515349307863871,0.9998446045839028,0.012465769775559406,"[1.0000177448522682, 1.0113555687071565, 0.9630158845072919, 0.9649668261468869, 0.8800364844856793, 0.9098765468794391]",0.00433458562379798
AR-S2,4,0,PERM,7,0.0013627212402045998,0.9998450438582491,0.012448138083701982,"[1.0000162612527381, 1.0111688037146844, 0.9772137916884381, 0.9825658221730401, 0.902570908949127, 0.9208168667850871, 0.8964652016227359]",0.004334573583105604
AR-S2,4,0,PERM,8,0.0012689897985330672,0.9998452905323189,0.012438226066493079,"[1.000029836282992, 1.0116345578518395, 0.989476448156316, 0.9760450706622579, 0.9257117561022346, 0.9454511541702788, 0.9131199706094468, 0.9944506329566989]",0.004334620090417004
AR-S2,4,0,PERM,9,0.0009715892169781716,0.9998459568818211,0.012411410805341798,"[1.0000147511588533, 1.0113575658621112, 0.9861329697537122, 0.981059693895111, 0.9342562062560937, 0.9670928684548066, 0.9478320484852071, 0.9825989776925786, 0.9929730930439371]",0.004334542432981045
AR-S2,4,0,PERM,10,0.0007832510885261892,0.9998462873851599,0.012398089160837825,"[1.0000111501938254, 1.0054668688335027, 0.9855631664526507, 0.980030844549678, 0.952071396580777, 0.9717687903158457, 0.9752190387506613, 0.9889991870331843, 0.9912784688656325, 0.9692172898323962]",0.004334549590687915
AR-S2,4,0,PERM,11,0.0007413374234851558,0.9998463512862521,0.012395511838882108,"[1.0000127145162927, 1.005268379536275, 0.9865847225970092, 0.98055451747026, 0.9612326526688859, 0.9731175788687653, 0.9797117710068058, 0.9863276544128631, 0.9837344492614556, 0.9568233310791207, 0.928463593199124]",0.004334543347645528
AR-S2,4,0,PERM,12,0.0006607647404487704,0.9998464642573853,0.012390954063938224,"[1.0000087151246155, 1.0050492179944206, 0.9864901245718026, 0.9856797321970036, 0.9681731516202328, 0.9794351555216211, 0.9633365419740993, 0.9757662806331636, 0.9871603821748883, 1.0071196111045781, 0.9553307444769963, 0.95750141663344]",0.004334599806944788
AR-S2,4,1,PERM,1,0.004300473775955723,0.9997520069234289,0.01574779592740099,[1.000049952842127],-0.006358105023216409
AR-S2,4,1,PERM,2,0.0039961373196720044,0.9997545318846489,0.015667422102919798,"[1.0000378603955564, 0.8039592719107854]",-0.006358095745263266
AR-S2,4,1,PERM,3,0.003627410595694152,0.9997573428904969,0.015577455167746068,"[1.0000268448344025, 0.8177803694195251, 0.9002998219591737]",-0.00635813351412733
AR-S2,4,1,PERM,4,0.003202501543960485,0.9997602449819876,0.015484024606427544,"[1.0000328375607304, 0.8421903166044757, 0.9097379438133876, 0.8818654165992255]",-0.006358204353890269
AR-S2,4,1,PERM,5,0.0025437448796384672,0.999764030360114,0.015361303326413136,"[1.0000311317146795, 0.8812907264263035, 0.9189238963037177, 0.8996571074501928, 0.9800416725555336]",-0.006358265386167796
AR-S2,4,1,PERM,6,0.002241272212941003,0.9997654776969941,0.01531412103275555,"[1.000025344848765, 0.8983577868028874, 0.9479291564999062, 0.9311773892522693, 0.9566520579703478, 0.9216024818640887]",-0.006358256645641152
AR-S2,4,1,PERM,7,0.001957390541647929,0.9997666696203941,0.015275155632788725,"[1.0000114421487136, 0.9111979465594395, 0.9614963728294719, 0.9247870694064136, 0.9537190953971009, 0.9078460163941675, 0.9624025701901232]",-0.006358249043938363
AR-S2,4,1,PERM,8,0.0017000470578116577,0.9997676108381278,0.015244315723316625,"[1.0000106483656508, 0.9496341000692223, 0.9639852754490086, 0.9452670404509934, 0.9667428026421627, 0.9320938255806539, 0.985900893870085, 0.9900496760396476]",-0.006358253660950856
AR-S2,4,1,PERM,9,0.0014496905505647754,0.9997683993954343,0.01521842976675916,"[1.0000057242286433, 0.9637225727740587, 0.9754484956090799, 0.9382803897269586, 0.9683212632896204, 0.9524283746951809, 0.9827270919978665, 0.9768059430727325, 0.9818556093823164]",-0.006358237920766261
AR-S2,4,1,PERM,10,0.0012564054127617824,0.9997689224435654,0.015201235358831913,"[1.0000066999030541, 0.9763056581028776, 0.9785492893840707, 0.9395538324630379, 0.9769567690338904, 0.9643066096566625, 0.9894712366612897, 0.9932246971082254, 0.9827364267620416, 0.9937726153643396]",-0.006358248163207946
AR-S2,4,1,PERM,11,0.0011701705414709355,0.9997691316990305,0.015194350955849046,"[1.000003844132853, 0.9769375709460987, 0.9817548749182592, 0.9449964984379456, 0.9786595215064788, 0.9703179410846704, 0.9912136034882675, 1.0029104609983364, 0.9929764568818993, 0.978713846817728, 0.8320640741117369]",-0.006358252107119262
AR-S2,4,1,PERM,12,0.0009265789737028401,0.9997696424495321,0.01517753440015514,"[1.0000001016748767, 0.9831301472721911, 0.991460385861821, 0.9695749864221859, 0.9855434339818657, 0.984522678933307, 1.005493025576459, 1.0035190388504347, 0.9940995250945425, 1.0004914408839922, 0.8634730169725371, 0.9596686185401826]",-0.006358225847856033
AR-S2,4,2,PERM,1,0.0048602658292885275,0.9996275575150048,0.019298769002070365,[1.0000172145937984],-0.004751361999252192
AR-S2,4,2,PERM,2,0.0038880887664917755,0.99963606246468,0.019077146938681417,"[1.0000219261062029, 0.8774526919475201]",-0.004751387291034063
AR-S2,4,2,PERM,3,0.0034172770242327285,0.9996395019166757,0.01898678707217919,"[1.000021480737397, 0.9241947426683338, 0.8859735349437319]",-0.004751357915518863
AR-S2,4,2,PERM,4,0.0029383635388752164,0.9996425457186495,0.018906461365113078,"[1.0000168874660098, 0.9329922656210617, 0.9307933212368111, 0.9627076611416969]",-0.004751372920703382
AR-S2,4,2,PERM,5,0.0022692205171319937,0.9996460303371807,0.018814081503472208,"[1.000019625537325, 0.953150828823873, 0.9570781956264361, 0.9603867180280328, 0.9785923487974383]",-0.004751407424789208
AR-S2,4,2,PERM,6,0.002052269002656355,0.9996469678908768,0.018789148706718634,"[1.0000204849817562, 0.9626780575426938, 0.9650732237577062, 0.9728521118861431, 0.9799050479377421, 0.8852402275953021]",-0.004751476414212753
AR-S2,4,2,PERM,7,0.00192900945835771,0.9996474586214457,0.01877608528299645,"[1.0000292597169604, 0.9690570328380698, 0.9771379074160633, 0.9674707070599158, 0.9843133584610673, 0.8941307891426583, 0.9185925267760823]",-0.004751439075525621
AR-S2,4,2,PERM,8,0.0015761413656518544,0.9996486954773316,0.018743119341999646,"[1.000022660694994, 0.9791067748796338, 0.9946538773095256, 0.9717911416535073, 0.9990785565210187, 0.987571129000872, 0.8947805163605077, 0.9905169989944741]",-0.004751503008419576
AR-S2,4,2,PERM,9,0.0013302085184975028,0.9996494102442334,0.01872404218555934,"[1.0000114339253559, 0.9861214539070096, 1.0022559411728051, 0.9971763026107453, 0.9985706431854031, 0.9709062800973113, 0.9340598514065444, 1.0014599930862784, 1.0373160261983034]",-0.004751528405556117
AR-S2,4,2,PERM,10,0.0010014836326530199,0.9996501767294697,0.018703563043719614,"[1.0000047895353656, 0.9936426077235185, 1.0007708200380572, 0.9989871475601264, 0.993522070988958, 0.9912352697328405, 0.9457436960169966, 0.9932267004220044, 1.0003304879826076, 0.979387874732252]",-0.004751545618034994
AR-S2,4,2,PERM,11,0.0007512024638277777,0.9996506153937944,0.018691832606932447,"[0.9999997243659497, 0.9944557452466584, 0.9966144962530259, 0.9982999818180159, 0.9948277661820035, 0.9971783387422235, 0.973207472509577, 0.9951749799070638, 1.022195691090941, 0.9937011006357965, 0.980186693460634]",-0.004751514995123632
AR-S2,4,2,PERM,12,0.0005531537309480951,0.999650873719886,0.018684921196354672,"[1.000004662979096, 0.9964324782322879, 1.0006971356743204, 0.9974410245201687, 0.9969663123743738, 0.982803804902212, 0.9746847501204747, 0.993735906907823, 1.0248798822270413, 0.9877271684270467, 0.976401315989849, 0.937764454678216]",-0.004751514255298191
AR-S3,0,0,PERM,1,0.05219892945663701,0.9972090140826458,0.052829782484449084,[1.0018686285726552],-0.0024830110578572947
AR-S3,0,0,PERM,2,0.0012961240372771122,0.9999320623815448,0.008242427946621314,"[1.0000198241248723, 1.000034556868144]",-0.002487674726826462
AR-S3,0,0,PERM,3,0.0011611754765860523,0.9999323939905773,0.008222287359528452,"[1.0000206618534555, 1.0000516961670656, 0.9332800429089011]",-0.0024876814288152934
AR-S3,0,0,PERM,4,0.0010079165323146422,0.9999327264233286,0.008202047102482995,"[1.000015018976269, 1.0000407642423204, 0.9441186925182501, 0.9137109705442744]",-0.002487711994824738
AR-S3,0,0,PERM,5,0.0008680032729748436,0.9999329888893829,0.008186031432698726,"[1.000017409635534, 1.0000821531986315, 0.9601907135094215, 0.9239831261478497, 0.8065057412250457]",-0.0024877079324305495
AR-S3,0,0,PERM,6,0.0008983999093176811,0.9999329351966677,0.008189310308707232,"[1.0000162553971124, 1.0000927027517996, 0.9785540730419079, 0.9590827422598136, 0.83307660413994, 0.8576010701858096]",-0.0024877162182803825
AR-S3,0,0,PERM,7,0.0007524713188039104,0.9999331761059791,0.008174588308952263,"[1.000013065446573, 1.000026015541662, 0.9962921194107808, 0.9740535236238254, 0.8781397004210596, 0.861640739174309, 0.9157860995739912]",-0.0024877281902466715
AR-S3,0,0,PERM,8,0.0006219559675185627,0.9999333554898392,0.008163608893177606,"[1.0000159947322276, 0.9999272558734752, 0.9948542354092182, 0.9975415966157548, 0.9037467610584718, 0.909838991707249, 0.940212757501515, 1.0005669429585238]",-0.002487708390441704
AR-S3,0,0,PERM,9,0.0004784635932014962,0.9999335133916547,0.008153932078773761,"[1.0000117992850661, 0.9999258209596213, 0.9923718770035906, 1.0050785789129413, 0.9372163784411613, 0.9297216239656282, 0.9626794186951793, 1.0149098519504198, 0.8530323029374518]",-0.0024876908200183257
