timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784980573.7008328,0,77,15178,32607,63,248.20
1784980574.8060112,0,78,15178,32607,63,250.24
1784980575.9006555,0,77,15178,32607,63,252.56
1784980577.0014515,0,80,15178,32607,63,257.74
1784980578.1017442,0,78,15178,32607,63,252.63
1784980579.2018516,0,76,15178,32607,63,250.10
1784980580.2846792,0,77,15178,32607,63,250.23
1784980581.3908753,0,78,15178,32607,63,251.48
1784980582.4889526,0,78,15178,32607,63,251.20
1784980583.593225,0,78,15178,32607,62,253.66
1784980584.6987138,0,77,15178,32607,63,252.62
1784980585.8096855,0,75,15178,32607,63,249.43
1784980586.9179783,0,77,15178,32607,63,250.49
1784980588.021237,0,79,15178,32607,63,255.02
1784980589.1310694,0,76,15178,32607,63,253.45
1784980590.2206466,0,74,15178,32607,63,247.12
1784980591.3246105,0,73,14234,32607,62,238.83
1784980592.409587,0,74,14234,32607,62,240.86
1784980593.5101817,0,74,14846,32607,63,238.29
1784980594.6180031,0,80,15178,32607,63,242.30
1784980595.6975942,0,75,15178,32607,62,249.84
1784980596.8024626,0,76,15178,32607,63,249.79
1784980597.9175556,0,75,15178,32607,63,250.43
1784980599.0249772,0,76,15178,32607,63,249.15
1784980600.1985357,0,77,15178,32607,63,249.11
1784980601.3053281,0,79,15178,32607,63,251.85
1784980602.4101896,0,79,15178,32607,63,256.54
1784980603.5169737,0,76,15178,32607,63,253.70
1784980604.6211717,0,76,15178,32607,63,251.59
1784980605.7202458,0,78,15178,32607,62,252.46
1784980606.8190548,0,79,15178,32607,63,254.96
1784980607.9197645,0,80,15178,32607,63,257.08
1784980609.0174665,0,79,15178,32607,63,256.48
1784980610.144924,0,75,15178,32607,63,248.83
1784980611.2459612,0,75,14234,32607,63,245.73
1784980612.322612,0,75,13289,32607,63,243.20
1784980613.4247332,0,76,13902,32607,63,247.92
1784980614.5331059,0,77,14846,32607,63,250.38
1784980615.5910282,0,80,15178,32607,63,253.40
1784980616.7019067,0,79,15178,32607,63,257.62
1784980617.805238,0,77,15178,32607,63,252.97
1784980618.910478,0,77,14234,32607,63,251.91
1784980620.0175152,0,75,14234,32607,62,248.50
1784980621.0935805,0,75,14846,32607,63,248.49
1784980622.2018769,0,79,15178,32607,63,255.18
1784980623.29699,0,77,15178,32607,62,257.36
1784980624.406217,0,74,15178,32607,62,250.61
1784980625.5115626,0,77,14234,32607,63,248.32
1784980626.6187427,0,76,14234,32607,62,250.87
1784980627.7177246,0,73,14846,32607,62,246.56
1784980628.7968276,0,76,14234,32607,63,244.79
1784980629.8824494,0,75,14234,32607,62,253.31
1784980630.9911144,0,75,14246,32607,62,249.75
1784980632.0934062,0,70,15096,32607,62,246.51
1784980633.1942315,0,76,14234,32607,63,252.59
1784980634.2972305,0,73,14234,32607,63,248.20
1784980635.3770745,0,74,14234,32607,62,248.50
1784980636.4819803,0,76,14234,32607,63,251.81
1784980637.5851717,0,72,14234,32607,62,246.71
1784980638.691613,0,73,13289,32607,62,240.50
