scenario,seed,variable,rank,validation_contribution_r2,empirical_operator_nrmse,normalized_excess_rmse,core_surface_nrmse,modal_gains,refit_intercept
AR-S3,4,2,6,0.9999976241563809,0.001541377182604699,0.0,0.0015164944965813116,"[1.000000325892786, 0.999999077811548, 0.975488764922198, 0.9939285360370117, 0.9814806010278873, 0.9725538210504248]",0.03200154909967947
AR-S3,4,2,7,0.9999976126642495,0.0015451005632331337,0.0,0.0015169583169453407,"[1.0000001954716664, 0.9999998127365206, 0.9810963350791166, 0.9920350740097139, 0.9892711465399451, 0.9791743019262451, 0.9740503041196835]",0.03200154965749936
AR-S3,4,2,8,0.999997605775434,0.0015473282024464042,0.0,0.001517253850357834,"[1.0000001094210105, 0.999999939341318, 0.9873884087054129, 0.9933136876241179, 0.9910784907351697, 0.9838267745789032, 0.987979825174245, 0.9906965378328528]",0.03200155031080768
AR-S3,4,2,9,0.9999976006477256,0.0015489842718296406,0.0,0.0015174798343631766,"[1.0000002218084598, 1.0000000462943557, 0.9879774051086664, 0.9970987602070653, 0.9937541225754659, 0.9863494496551078, 0.9905387251726185, 0.9946241836389234, 0.9725749642441024]",0.032001550160199184
AR-S3,4,2,10,0.9999975958378772,0.0015505360759369745,0.0,0.0015176818309748875,"[1.000000275759765, 0.9999997771060407, 0.993038180653752, 0.9968508609635807, 0.9916869068468953, 0.9885673778342737, 0.9924368860479482, 1.0000496936983096, 0.9815272434447433, 0.9921349886349742]",0.032001549526178764
AR-S3,4,2,11,0.9999975919735696,0.001551781695464788,0.0,0.00151784587384376,"[1.0000002169599613, 0.9999999891928261, 0.9906025940632579, 0.9957357660027415, 0.996653903625513, 0.9936285032096838, 0.9904470276247679, 1.0007076883112023, 0.9902757981877047, 0.9928894619651393, 0.9939075371559015]",0.03200154935394327
AR-S3,4,2,12,0.9999975896261938,0.0015525378598488938,0.0,0.001517938789022479,"[1.0000001238640193, 1.0000000065442811, 0.9918773782323165, 0.9947646524365842, 0.9985972456965617, 0.9929719832493541, 0.9974764457470486, 0.9998533055763466, 0.9892166203903416, 0.9945516319060701, 0.9943230933402005, 0.9857074402588963]",0.03200154889513234
AR-S4U,0,0,1,0.7412847986743655,0.5086405423534724,0.5085492966041616,0.5072927884015956,[0.9987952235764465],0.019573071395017325
AR-S4U,0,0,2,0.9092904673407834,0.30118023284939643,0.30102610918352174,0.29939474784415365,"[0.9996403050641037, 1.0007762018622497]",0.019568360859419827
AR-S4U,0,0,3,0.9684987697350012,0.17748585933814245,0.17722419703853032,0.1770236371316606,"[0.9996485156272389, 1.0004970867347351, 1.0005333490052157]",0.019570103779308737
AR-S4U,0,0,4,0.9918955747821963,0.09002458118649431,0.08950760285448744,0.08957209342042284,"[0.9998981660018006, 1.0005278309533416, 0.999750689313925, 0.9994885024800811]",0.019563299924721833
AR-S4U,0,0,5,0.9981862789230661,0.04258780432158842,0.041483814047009376,0.04256202930920415,"[0.9999309641027605, 1.0003694878800897, 1.000000555272419, 0.9999919566139781, 0.9991919394358187]",0.01956233479854934
AR-S4U,0,0,6,0.9996030818918543,0.019922803722008265,0.017438573883738685,0.01997767157834794,"[0.9999671465679842, 1.0001094406097548, 0.9999264705001196, 1.0002447794532696, 1.0001540944339917, 1.001317083398747]",0.019561490937990974
AR-S4U,0,0,7,0.9998677764611333,0.011498849458387235,0.006277681882637821,0.011263735301967587,"[0.9999986933984739, 1.0000148887107156, 1.0000225851655686, 1.0001179774205022, 1.000261102128354, 1.0011488679961107, 1.002305129688476]",0.0195617106845689
AR-S4U,0,0,8,0.999904395795098,0.009777740275847682,0.0016703160943009185,0.009542574691045828,"[1.0000076530316915, 1.0000113472698349, 1.0000199466888164, 1.0001354876738258, 1.000439148835507, 1.0012816240770992, 1.002655522346917, 1.0062603361471012]",0.019561503243414238
AR-S4U,0,0,9,0.9999081720393843,0.009582690677242104,0.0,0.00928898128113211,"[1.0000058435212338, 1.000012108360894, 1.000029705428579, 1.0001082905786747, 1.0003945287666447, 1.001206967121273, 1.0026369435341917, 1.0045862985572311, 1.0042665720021509]",0.01956140334477993
AR-S4U,0,0,10,0.9999082379081098,0.009579253201071189,0.0,0.009276261872974942,"[1.000006399803144, 1.0000132286108072, 1.0000303866026137, 1.0001125032831697, 1.000410344232316, 1.0012584932553714, 1.0027131754873024, 1.004434137401253, 1.0038429117260796, 1.0088718879299625]",0.019561396093236583
AR-S4U,0,0,11,0.9999077861857063,0.009602802418757283,0.0,0.009279241876346827,"[1.0000055500309957, 1.0000105502226286, 1.0000323355053056, 1.0001108078518641, 1.0004280736431168, 1.0012488318725543, 1.0027052581782603, 1.0044316532157342, 1.0035024313674945, 1.0111350714575227, 1.0637356550312294]",0.019561396574819503
AR-S4U,0,0,12,0.9999075800923493,0.009613527326156305,0.0,0.00928069488006626,"[1.000005708668443, 1.0000103332631836, 1.000031869659988, 1.0001096729719017, 1.0004232900248033, 1.00123402202167, 1.0027733653691089, 1.0043871299865745, 1.004483644861349, 1.0140257468416347, 1.0693269888644554, 1.0836837024935209]",0.019561399796723236
AR-S4U,0,1,1,0.5900574392601818,0.6402675696455492,0.6401873023187856,0.6410502462567904,[1.000713593792272],0.4205512880901727
AR-S4U,0,1,2,0.9574780338442821,0.20620855015182551,0.20595918883629344,0.2047888518679646,"[1.0000150119683158, 0.9996380381137892]",0.4205521413370942
AR-S4U,0,1,3,0.9839650010216197,0.12662937644314723,0.1262228992250073,0.1262256874284244,"[1.0000519920486937, 0.9997477927123052, 0.999688624866734]",0.4205495236336978
AR-S4U,0,1,4,0.9966866656907404,0.05756156972546545,0.056661765059391384,0.05823315805675668,"[0.9999949112441149, 0.9998531113195835, 1.000435341200234, 0.9991353035501526]",0.4205471420191396
AR-S4U,0,1,5,0.9991790111292232,0.02865290335684611,0.026799443672636314,0.028729554429814674,"[0.9999760832665681, 1.000030097576702, 0.9998345159760982, 0.9994469694531369, 1.0010601986838852]",0.4205492859897367
AR-S4U,0,1,6,0.9997954730560257,0.014301291689016511,0.010087033972401219,0.014065847108289203,"[0.9999895728843641, 1.0000050678280523, 0.9998936237792213, 1.0000591338665206, 1.000531537686045, 1.001994773795175]",0.420551120316758
AR-S4U,0,1,7,0.9998750558409047,0.011177842327356557,0.004708021822516061,0.010938684613977278,"[1.000009133774919, 0.9999896315930731, 1.000016707595973, 1.0002126333959933, 1.00039661126275, 1.0020672995136208, 1.0052670645180877]",0.42055009659451303
AR-S4U,0,1,8,0.9998984765848091,0.010075882849201169,0.0,0.009843029280429742,"[0.9999999161120794, 0.9999980917950343, 1.000004775926383, 1.0001636084612078, 1.0005386458314207, 1.0013538746301114, 1.0041325715195137, 1.0058753097985156]",0.42055004271670837
AR-S4U,0,1,9,0.9998985602140229,0.010071732024685231,0.0,0.009811064838976282,"[1.0000004388698511, 0.9999983810798623, 1.000002657885212, 1.000170095364777, 1.00058516065073, 1.0013171153824976, 1.0038410726424227, 1.00543867887067, 1.0097851173145629]",0.4205500638887064
AR-S4U,0,1,10,0.9998983307193277,0.010083118598547538,0.0,0.009809054304988617,"[1.000000347448733, 0.9999986304335841, 1.0000157358165807, 1.0001672322092985, 1.0005678272015435, 1.0013132372470543, 1.003657405356123, 1.0056273838066248, 1.011287427440258, 1.0186258810197164]",0.4205500711976148
AR-S4U,0,1,11,0.9998978055780389,0.010109125677384078,0.0,0.009812344556351247,"[1.0000005898561484, 0.9999989829442688, 1.0000212405598286, 1.0001695858132242, 1.0005618063632604, 1.0012876227851515, 1.0034705142947824, 1.005704355476281, 1.0120590596002879, 1.0226410911574764, 1.0376778673198102]",0.4205500754110921
