task,Lx,Ly,horizon,fold,block,block_index,ridge_alpha,eigen_index,eigenvalue,trace,effective_rank,entropy_rank,lambda1_fraction,lambda10_over_lambda1,condition_estimate,coercive_dimension_1e-2,coercive_dimension_1e-3,coercive_dimension_1e-4
medium,256,32,15,2,埚升速度,3,1e-08,3,5.170293282783399,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,4,3.9215701039691204,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,5,3.0019861485826786,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,6,1.6006902108077332,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,7,1.1519920543173934,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,8,1.0239641968098452,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,9,0.8704847614122311,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,10,0.7102417569791342,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,11,0.6316112079847098,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,12,0.5537368290042318,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,13,0.4486963183251662,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,14,0.3891437240899078,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,15,0.35609776811937494,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,16,0.34233276367900833,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,17,0.269825865019552,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,18,0.21824443858121487,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,19,0.17677998765619102,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚升速度,3,1e-08,20,0.1596607368389159,42.83624383040148,6.335435832047038,10.288861060546504,0.3036730157403165,0.05459949396846276,930991.8444340423,22,37,48
medium,256,32,15,2,埚转速度,4,0.0001,1,6.189397183404836,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,2,4.860315041689766,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,3,4.754492619721788,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,4,3.9033063387319693,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,5,3.032249209438531,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,6,2.955052110284542,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,7,2.768604591127346,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,8,2.6376620970150313,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,9,2.0792718799645185,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,10,1.9825902518662393,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,11,1.8192959385929315,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,12,1.7219315161292021,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,13,1.6488689273914858,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,14,1.5857456326333856,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,15,1.288552286545018,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,16,1.2161132696074364,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,17,1.1213589514666293,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,18,1.0490697123676627,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,19,1.0377183357962272,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,埚转速度,4,0.0001,20,0.9929392913390879,58.80360969142484,20.94950292486726,28.626190952688784,0.10525539530454059,0.3203204113612242,986.7686674178939,49,56,56
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,1,42.774912197766895,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,2,31.407397190862206,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,3,22.40773354493087,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,4,11.487084606827615,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,5,11.011206397471796,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,6,8.61968512554568,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,7,7.555991757366937,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,8,7.000000000000011,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,9,6.949756707749113,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,10,6.175677588920474,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,11,5.623841471741069,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,12,4.874585457833364,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,13,4.16170103757106,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,14,3.6747407551791476,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,15,3.527368065472714,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,16,3.1839995430604415,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,17,2.900244411225705,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,18,2.738541784045049,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,19,2.671417825566486,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
medium,256,32,15,2,JOINT_EXTERNAL,joint,1e-08,20,2.37188530047795,238.2562533883263,14.086127573938533,28.58132950003519,0.179533219336113,0.1443761605019234,578706863413.5038,56,101,136
long,512,64,60,1,主加热功率,0,0.01,1,16.268682863061276,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,2,9.945717886503035,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,3,8.000000000000023,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,4,5.589099999072659,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,5,1.8907468729676098,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,6,1.7859890875028817,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,7,1.5760522967289916,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,8,0.8580781739206081,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,9,0.743455954516493,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,10,0.27232059014997184,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,11,0.2393759175131051,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,12,0.1537810308271515,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,13,0.09771658817815278,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,14,0.07255569828662539,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,15,0.06630595586839802,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,16,0.05640161026825122,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,17,0.045643075006082556,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,18,0.03292601727012787,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,19,0.01822538331699803,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,主加热功率,0,0.01,20,0.010324720074272771,47.76482975127656,4.858921364356581,6.573372578081001,0.3405996200086211,0.01673894515260895,4926656798.058315,11,19,28
long,512,64,60,1,晶升速度,1,1e-08,1,12.510904695353272,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,2,6.877198223400098,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,3,3.982729852041219,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,4,3.3063705426377745,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,5,2.7842996098086004,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,6,2.2752934551846336,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,7,1.6205169719044712,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,8,1.1537136708233446,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,9,0.8179662876063272,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,10,0.7290788134930957,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,11,0.524236379731446,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,12,0.45437711071299197,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,13,0.3438847552815903,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,14,0.2298192298980497,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,15,0.21953830067621838,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,16,0.17425761598910167,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,17,0.1510935233949376,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,18,0.11579564321216937,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,19,0.10108923464224133,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶升速度,1,1e-08,20,0.07784695259300209,38.89512489910611,6.063415843430221,9.444933062669907,0.3216573986535983,0.0582754669823267,38684297.18059603,17,31,43
long,512,64,60,1,晶转速度,2,0.01,1,17.903008863187168,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,2,13.358402768944085,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,3,8.310112797522825,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,4,3.8478326251100468,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,5,1.5863845183294254,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,6,0.5738194791019673,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,7,0.3870722914724479,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,8,0.22023492910754505,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,9,0.14183746278802228,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,10,0.08911422884000951,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,11,0.0703213318533734,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,12,0.042807898353335816,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,13,0.025285497744981882,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,14,0.021008505245873246,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,15,0.018045982680424604,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,16,0.015721218407407273,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,17,0.012864209550773819,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,18,0.010829939477791815,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,19,0.008514212136600682,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,晶转速度,2,0.01,20,0.006828265732131252,46.68866478355054,3.7204223077336187,4.696206292170434,0.38345514797190766,0.004977611837262143,1345543.0011043765,8,15,27
long,512,64,60,1,埚升速度,3,1e-08,1,12.591646694891523,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,2,6.848937442096213,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,3,4.015200632496981,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,4,3.32776550205474,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,5,2.8157380268268435,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,6,2.2977192635790162,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,7,1.6612473212271195,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,8,1.1665252818765297,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,9,0.8207739322265466,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,10,0.7339151669765764,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,11,0.517556762027886,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,12,0.4517388174170754,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,13,0.3390134887178416,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,14,0.22593083765818595,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,15,0.2150380836794955,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,16,0.17510108627399346,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,17,0.14608000298679244,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,18,0.11505343142008154,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,19,0.09948016240985373,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚升速度,3,1e-08,20,0.07544214061413233,39.079206917497345,6.060817055934086,9.422322382225216,0.3222083478171542,0.05828587672129718,48302554.41368597,17,31,43
long,512,64,60,1,埚转速度,4,0.01,1,6.736290765361247,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,2,4.648359165139589,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,3,3.9959528586731996,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,4,3.2222392945708394,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,5,3.071527818470545,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,6,2.615032387188123,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,7,2.0028467854340706,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,8,1.9744437016450271,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,9,1.783578622778182,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,10,1.5816626253830788,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,11,1.4709979908021953,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,12,1.2962940897345074,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,13,1.1967512167946275,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
long,512,64,60,1,埚转速度,4,0.01,14,1.0568592617755335,48.124234301316505,17.02328140929782,24.816050555078277,0.13997710016919618,0.2347972616497143,1283.9667237113044,43,54,56
