scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S3,4,1,NAT,6,0.0,0.9999586973861123,0.006426710969673755,"[0.9999929178580884, 0.9999810586011768, 0.9808685913211045, 1.0959673831501389, 1.142955565504387, 1.042111200858249]",0.0026580418764036925
AR-S3,4,1,NAT,7,0.0,0.9999583318148172,0.006455089866360143,"[0.99999346111737, 0.9999800765938013, 1.024705179641677, 1.0836679304691523, 1.1316750010923542, 1.044902903933166, 1.0114946598671022]",0.002658089558950926
AR-S3,4,1,NAT,8,0.0,0.9999581571899065,0.006468601865426707,"[0.9999998601113781, 0.9999776352375846, 1.0419170274291791, 1.1163549344370924, 1.1387911111134792, 1.136849966851442, 1.0308942538923078, 1.121719847020022]",0.0026580539738263152
AR-S3,4,1,NAT,9,0.0005981780715361294,0.9999577009528614,0.006503771762495743,"[0.9999904708871844, 0.9999882034848742, 1.04806547584528, 1.1211796437916146, 1.1561376614489967, 1.1855293211782665, 1.042029202498345, 1.1395764519805605, 1.1251313821042654]",0.00265802856561952
AR-S3,4,1,NAT,10,0.0006967348743673811,0.9999575733303815,0.006513575793566082,"[0.9999943860929296, 0.9999905097373075, 1.0433269406198964, 1.1170341472073158, 1.1580444899903628, 1.1854877269134496, 1.056975520358837, 1.1436330330917766, 1.1324269923398764, 1.1743504446237285]",0.0026579430592033253
AR-S3,4,1,NAT,11,0.0008836452629476069,0.9999572779409159,0.006536211370824848,"[1.0000089468401072, 0.9999963958833773, 1.0478593629363395, 1.129337996727077, 1.1581922691903348, 1.2066231754888297, 1.06051498299492, 1.1558080115354823, 1.1154822751973046, 1.1470127865903044, 1.2963754766675872]",0.002657940806266192
AR-S3,4,1,NAT,12,0.000888538654969616,0.9999572692689253,0.006536874717687767,"[1.000008807786516, 0.9999964670046068, 1.0542195593078227, 1.1366220956312214, 1.1627505540103678, 1.211701267931726, 1.0682802524863821, 1.1686469023294086, 1.1241438367492136, 1.106669468886681, 1.3023292827783586, 1.1859910794891666]",0.0026578311535824213
AR-S3,4,2,NAT,1,0.598129514313963,0.6421780975241729,0.5981821649596611,[1.0119499155891298],0.005232465805376719
AR-S3,4,2,NAT,2,0.0,0.9999386614994547,0.007831889972755118,"[1.0000002268586698, 0.9999913598788144]",0.005974024253651564
AR-S3,4,2,NAT,3,0.0,0.999937811906587,0.007885942772615314,"[0.9999997517802923, 0.9999908608800113, 0.9577110210850222]",0.005974014587316427
AR-S3,4,2,NAT,4,0.0,0.9999371260075282,0.007929312231958998,"[1.0000021208960757, 0.9999916968086691, 0.988126545693714, 0.9219031272381235]",0.005974005268790355
AR-S3,4,2,NAT,5,0.0,0.9999370895299114,0.007931612073753187,"[0.9999967145824249, 0.9999963360442218, 1.0180608382944383, 0.9583352640623859, 0.9579837845559671]",0.005974046520637026
AR-S3,4,2,NAT,6,0.0,0.9999370241820356,0.007935730461929233,"[0.9999972154932606, 1.0000028771424239, 1.0146981273866156, 0.9821122581723213, 0.962571330409286, 1.0211151041442943]",0.005973987103542787
AR-S3,4,2,NAT,7,0.0,0.9999370316834605,0.007935257811785824,"[0.999994530454704, 1.000003614946371, 1.0280303281459888, 0.9929350304381103, 0.9624282539764282, 1.008984481243915, 0.9366544281960668]",0.005973932422090283
AR-S3,4,2,NAT,8,0.0005200430918006448,0.9999367429728129,0.007953428643492614,"[0.9999951981061606, 0.9999950770489778, 1.0575225124737742, 1.0228327473052796, 1.0053340101041155, 1.0722730959848499, 0.9476205319719566, 1.0994318575342963]",0.005974177328275748
AR-S3,4,2,NAT,9,0.00023834093194728467,0.9999369566112304,0.007939986698328952,"[0.9999943450026894, 0.9999903919483394, 1.0439880574451612, 1.026564063450578, 1.0131585332583777, 1.085665076752758, 0.9502039652244689, 1.1053778246077433, 0.9642484566147398]",0.005974163428253346
AR-S3,4,2,NAT,10,0.0005559425729633518,0.9999367043454858,0.007955856617249476,"[0.9999941452212835, 0.9999864855688677, 1.0488237804211824, 1.0407087152339514, 1.0263318707347913, 1.098542851585282, 0.969528465355594, 1.122228905536623, 0.9371583807701536, 1.0738700835191513]",0.005974313537204526
AR-S3,4,2,NAT,11,0.0004986274210806808,0.9999367647883252,0.007952057071906158,"[0.9999960368980056, 0.9999809169141664, 1.0521278855525238, 1.0456512770076933, 1.0337591364008452, 1.0929668305601141, 0.9831116062684823, 1.1238647395834298, 0.9399342632434742, 1.0900240637337004, 0.7434150802176002]",0.00597439312180415
AR-S3,4,2,NAT,12,0.0005877698233477246,0.999936667944265,0.00795814398808148,"[0.9999942557827444, 0.9999870489340572, 1.0487058773933289, 1.0451033031143813, 1.0293856667627839, 1.0912999914685197, 1.0348604712449838, 1.1318670525973265, 0.9625163983303782, 1.1028807835524657, 0.8206637075929333, 1.086139635308512]",0.005974437894308976
AR-S4U,0,0,NAT,1,0.4883327359936773,0.7613332911194161,0.48853526881954384,[1.0081521412743994],-0.007550621485563538
AR-S4U,0,0,NAT,2,0.2900206096072485,0.9156901981655265,0.29036150198411886,"[1.0195136536718847, 0.9885363686980054]",-0.0073953335116068095
AR-S4U,0,0,NAT,3,0.15270558838375953,0.9764831554388564,0.15335202822637725,"[0.9998025020041403, 1.006165339168095, 1.0010522604897403]",-0.007120161240403785
AR-S4U,0,0,NAT,4,0.07434335541682881,0.9942752176678537,0.07566229134877116,"[0.9981895969966159, 1.0031345024093752, 0.9973594431782209, 0.9914130904659245]",-0.007124045135010675
AR-S4U,0,0,NAT,5,0.03607429262525321,0.9985007975740742,0.038719535455965896,"[1.0001906115336625, 1.0012279524912329, 1.0020670667285008, 1.000968927929068, 1.0053123462552067]",-0.007138782178154378
AR-S4U,0,0,NAT,6,0.013678028081416146,0.9996150637102906,0.01961979331464555,"[1.00032752316586, 1.0000355201543223, 0.9999192730059316, 1.0036085145906821, 0.9992280061728592, 1.0215052735413765]",-0.007138641040293276
AR-S4U,0,0,NAT,7,0.004727919834750821,0.9997797989365228,0.01483917327472227,"[1.0000379790085494, 1.0000272183002357, 1.0002895775186582, 1.0002029731653985, 0.9995196366556893, 1.0117152531925413, 0.9917546178565733]",-0.007135603931031455
AR-S4U,0,0,NAT,8,0.0,0.9998029523137901,0.01403736749571885,"[0.9999811665289902, 1.00004777996801, 1.0001423461259729, 0.9999624245346573, 0.9997095575108902, 1.0087453518746878, 0.9989040579153078, 1.0138000544949561]",-0.0071368596614409556
AR-S4U,0,0,NAT,9,0.0,0.9998048266529547,0.013970445484856757,"[1.0000178079109299, 1.0000537972223293, 0.9999210024653316, 0.9997681445803036, 1.0001803453221636, 1.0063740920227704, 1.0021626724966144, 1.0113173345134934, 1.067302634392491]",-0.007137129575866914
AR-S4U,0,0,NAT,10,0.0,0.9998033349750735,0.014023730777740469,"[1.0000173957520506, 1.0000240424156885, 1.000029536496637, 0.9996545986961283, 1.00025835404006, 1.0068249005375278, 1.000456223229044, 1.0071636112765001, 1.0743714574261032, 0.9990080206507201]",-0.007137016641648651
AR-S4U,0,0,NAT,11,0.0,0.9998028069380239,0.014042544711555551,"[1.0000235682815475, 1.0000176897052127, 1.0001034283962986, 0.999548837138713, 1.000027726553461, 1.0054978144198659, 1.001715510055348, 1.0110253606848936, 1.0791746922190912, 1.0172952593821736, 1.0404897188079343]",-0.0071369101003728045
AR-S4U,0,0,NAT,12,0.0,0.9998027908054669,0.014043119116958673,"[1.0000179091056745, 1.0000471161563442, 1.000112715781247, 0.9997935771484135, 1.0002199128964946, 1.0052839223210477, 1.0019757875953155, 1.0134080224084847, 1.0725148491827423, 1.0253163248270711, 1.0731391175737852, 0.9716806793228134]",-0.007136921789871545
AR-S4U,0,1,NAT,1,0.8009661974480092,0.3582447115897419,0.8010963040797643,[0.9756780882278513],0.009655946898991553
AR-S4U,0,1,NAT,2,0.24139874808882528,0.9415182054652129,0.2418300943530127,"[1.005272800936178, 1.0003545607287436]",0.008894802882495709
AR-S4U,0,1,NAT,3,0.1484291462970716,0.9777603495735876,0.1491296430171158,"[1.0004891784163545, 0.9997474703649446, 0.9960772153478408]",0.009252226809039445
AR-S4U,0,1,NAT,4,0.06005522548253787,0.9961849309363067,0.061766245342366195,"[1.0016955680259607, 1.0004177215929801, 1.0002857649379928, 1.0032219339485402]",0.009240679732073397
AR-S4U,0,1,NAT,5,0.028338882632406023,0.9989884687752119,0.03180457867647663,"[1.001250916784233, 1.0007414657737066, 0.9998821632504116, 1.00102646654313, 1.0220317645591488]",0.009260370573921185
AR-S4U,0,1,NAT,6,0.009862881599963978,0.9996942846106102,0.017484718739225313,"[1.0004462864884314, 1.0005592007007509, 1.0004483548896055, 1.000864191765225, 1.011095609818152, 1.0337344954542342]",0.009261662242233655
AR-S4U,0,1,NAT,7,0.004290992240839572,0.9997731484296541,0.0150615925567602,"[1.0000147918136901, 1.0001582979698476, 1.000084474631965, 1.0004019029383322, 1.0016404441047897, 1.0330420757200405, 1.063637362371137]",0.009264980013856897
AR-S4U,0,1,NAT,8,0.0,0.9998082408022231,0.013847714532620351,"[1.00005921956828, 1.0001637886291541, 1.0004670050583484, 1.0015924492077566, 1.001448556158526, 1.0225275334584627, 1.0461912156650863, 1.067737238911358]",0.00926649724236756
AR-S4U,0,1,NAT,9,0.0,0.9998078631516816,0.013861343669300027,"[1.0001308881600381, 1.0001531343388075, 1.0003586741484973, 1.0015912053739229, 1.0019081827535439, 1.017625947344313, 1.0494241940494728, 1.0740435708444118, 1.0480625478535017]",0.00926666206548003
AR-S4U,0,1,NAT,10,0.0,0.9998061782526354,0.01392198790994244,"[1.000079379937624, 1.0001442963678182, 1.0003340007348587, 1.0018218987925167, 1.001952358813335, 1.0169781603264343, 1.0501422136033522, 1.0741836750404277, 1.1078570821777505, 1.1192443141253214]",0.009266233985751715
